Date,Open,High,Low,Close,Volume,MA50,MA200,MA_Spread,Volatility_20D,ROC_5D,Target
2021-12-06,1075.0113525390625,1103.404119692969,1072.5315739182363,1099.309066908383,10332254,1159.554466018967,1009.338604445561,150.21586157340607,31.43882425290162,-0.9470747824579956,1
2021-12-07,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122,1158.9060728274928,1010.0843488895204,148.82172393797248,32.565729609484315,-3.721625400287712,1
2021-12-08,1100.2645263671875,1106.4981533356588,1094.895403830012,1102.994641711683,8744178,1158.1830582999617,1010.9560727170326,147.22698558292905,32.585349032223895,-0.3657987444181376,0
2021-12-09,1117.7142333984375,1126.1091818377995,1103.4041151302852,1107.9542272517804,13213547,1157.7098445284191,1011.871411826537,145.83843270188208,32.18289088691545,-1.405029652159004,0
2021-12-10,1118.851806640625,1122.0596079618992,1105.8383850496557,1110.343003210938,8364414,1156.8566954681316,1012.7527845742537,144.10391089387792,31.03105232365489,-2.327501279947582,0
2021-12-13,1096.419677734375,1125.7451889893634,1093.8487910647625,1125.4722255996962,12901733,1155.9785207838502,1013.6531248237537,142.32539596009644,28.87620294987802,2.3799638772099363,0
2021-12-14,1082.996826171875,1094.758924705155,1079.925506579218,1082.928585323525,12991523,1154.6589860700587,1014.4042273578261,140.25475871223261,24.784716303565077,0.16201909501368555,0
2021-12-15,1079.834716796875,1094.3040660307108,1074.328991186542,1084.7487809045542,9366969,1153.5856145942878,1015.1122861054338,138.473328488854,20.829854667550702,-1.6542111917075084,0
2021-12-16,1093.8033447265625,1099.0814796358936,1077.764217447417,1094.6223552854042,9761279,1152.2451456425597,1015.9422620223605,136.30288362019917,19.554128449255664,-1.2032872512653487,0
2021-12-17,1064.9329833984375,1095.669050195776,1055.627915388533,1091.1416846044397,21049821,1150.815959423252,1016.7956431540324,134.02031626921962,19.34828949081099,-1.7293141444554572,0
2021-12-20,1036.2215576171875,1054.6494737766875,1022.4573675126572,1054.6494737766875,14325846,1148.0667715721322,1017.3622738389194,130.70449773321286,21.9453346060711,-6.292714312454184,1
2021-12-21,1051.646484375,1067.458141823185,1042.9785726603925,1051.6919782743073,12836561,1145.4854869567191,1017.8211638790406,127.66432307767855,22.92436639881207,-2.884456784367352,1
2021-12-22,1076.6038818359375,1079.2430094666254,1056.5379426212896,1057.8573860824,17658543,1143.1162387983372,1018.326297260591,124.78994153774624,24.463038592775096,-2.4790435624855034,1
2021-12-23,1076.2171630859375,1082.9285964305648,1072.9411209146308,1080.1984810516549,9072401,1140.1368172335058,1018.916384254471,121.22043297903474,24.445967652059483,-1.3177032393047117,1
2021-12-24,1079.652587890625,1088.3887407376528,1063.6133400712515,1078.3785179602155,7886494,1137.6342490166448,1019.4995248759202,118.13472414072464,24.028151147048906,-1.1697075480029027,1
2021-12-27,1078.4921875,1082.0185663686743,1068.413724480792,1074.5336166000147,4017223,1134.7453761485822,1019.9297926334256,114.81558351515662,24.192482870698125,1.885379295940134,1
2021-12-28,1091.3009033203125,1094.2357415301187,1079.7663934022717,1080.926608302519,6374613,1131.7900737028745,1020.4464368335772,111.34363686929726,23.3006058093812,2.7797711337669493,1
2021-12-29,1093.1663818359375,1100.6740785888855,1083.884061988693,1087.9337410579972,15425312,1129.2638443024969,1020.9697769187022,108.29406738379464,23.01215447562537,2.8431389118508763,1
2021-12-30,1073.4189453125,1094.2812707813944,1067.276305271878,1092.02896140955,29333171,1126.3171875883618,1021.442177936816,104.87500965154572,21.643452620030008,1.0952135709705169,1
2021-12-31,1077.536865234375,1084.703238492846,1073.8285101886945,1079.7436806997002,9477290,1122.9523757150191,1021.8372822986541,101.11509341636497,18.51545529242053,0.12659402211266005,1
2022-01-03,1093.7806396484375,1095.6462506930534,1075.4437086416906,1076.1034905748938,5421611,1119.6544485662164,1022.2413916727727,97.4130568934437,18.35947219514512,0.14609817232581496,1
2022-01-04,1118.4649658203125,1119.7845295836617,1093.8487950722674,1099.2635318209975,10847728,1117.7970915047888,1022.8858812959959,94.91121020879291,18.616741892452904,1.6964078206266604,1
2022-01-05,1123.6976318359375,1127.0647821675334,1107.021469888781,1120.2396140596422,11643813,1115.813239249047,1023.694310938558,92.11892831048897,19.82147397369217,2.9694706380030236,1
2022-01-06,1099.53662109375,1116.5996031111947,1096.123976548564,1115.3255331004264,14447422,1114.3035100334562,1024.5143314786512,89.78917855480495,20.303326517057922,2.1333291070235005,1
2022-01-07,1108.4093017578125,1118.4422714413886,1097.2842377517782,1106.111498715673,13112115,1112.2919032175078,1025.3453009894351,86.9466022280726,20.0669193944924,2.4420442080184923,1
2022-01-10,1109.3193359375,1117.9646215781718,1099.3318598320666,1115.6895654128748,9246731,1110.7630660406583,1026.4098407886218,84.35322525203651,19.17120943486447,3.6786494221696677,1
2022-01-11,1117.3048095703125,1126.1319502273575,1107.9542483452858,1108.409307707792,16205164,1109.30566276466,1027.2566068386918,82.0490559259681,19.778988912803648,0.831991203387239,1
2022-01-12,1147.1307373046875,1148.8826135216357,1121.6045672988505,1124.4711644227357,14800442,1108.7145992849537,1028.2041996012117,80.51039968374198,21.416867006797784,0.3777361834008628,1
2022-01-13,1153.5919189453125,1156.185552589028,1141.3521345231045,1147.199063341914,11856712,1108.4984686200419,1029.2250767355172,79.2733918845247,25.008697164097576,2.857778226674721,0
2022-01-14,1155.275390625,1168.1522095010407,1149.2919803342058,1153.4553940360954,19930176,1108.7619201763548,1030.3356147649833,78.42630541137146,28.51898932803425,4.280210030850809,0
2022-01-17,1161.3043212890625,1167.1057561240766,1154.3654186486065,1154.82047798332,8036453,1109.171887886027,1031.5481987812407,77.62368910478631,29.788515379490104,3.5073297970627055,0
2022-01-18,1147.4493408203125,1165.9000062324892,1144.6964783846606,1162.4419883292344,6215029,1109.4935826986643,1032.8079591458697,76.6856235527946,30.57629772152738,4.874794919683842,0
2022-01-19,1147.3583984375,1156.6405988874542,1141.625203833563,1151.1804880553775,9755485,1109.721089983461,1033.9887400439582,75.73234993950291,29.997217441279137,2.375278662334882,0
2022-01-20,1127.2696533203125,1142.0575796806486,1117.0545865844654,1137.5529609143537,16494486,1109.569574681453,1035.1013834062844,74.46819127516869,29.695733081977792,-0.8408394615891948,0
2022-01-21,1127.4515380859375,1138.5538554378695,1115.6895591579548,1115.6895591579548,13338594,1108.7683007932073,1036.088953066072,72.67934772713534,28.53640424316099,-3.2741478407754343,0
2022-01-24,1081.9730224609375,1139.6912967231897,1071.598729229798,1126.1545759538076,21868937,1107.9683843430719,1037.1763446768118,70.79203966626005,26.959769418422677,-2.4822821015065535,0
2022-01-25,1079.8572998046875,1086.8644436444313,1048.802657948011,1069.0734401117095,24510205,1105.6892278517066,1037.9873992096714,67.70182864203525,27.924586268848927,-8.032103894640157,1
2022-01-27,1063.863525390625,1072.0537511885557,1051.5554999211186,1062.9080331478983,20020431,1103.5411139653077,1038.7426879430436,64.79842602226404,29.800101139329403,-7.667994360866273,1
2022-01-28,1062.83984375,1081.0630398643073,1059.4500666597933,1076.103482458547,14667727,1102.322140007419,1039.5924067125152,62.72973329490378,30.67135691375594,-5.401900444829769,0
2022-01-31,1085.9317626953125,1094.9409997464795,1072.0993294430996,1073.91944662709,12143683,1101.4139398942452,1040.520644866023,60.893295028222155,31.0499990339533,-3.743883071056961,0
2022-02-01,1082.337158203125,1101.402112704543,1067.9587979070466,1095.6690383601324,13200509,1101.1582221297374,1041.636981350186,59.52124077955136,30.058853971476864,-2.7070473489711806,0
2022-02-02,1084.5438232421875,1095.2138271372608,1080.6989871423398,1095.2138271372608,10017691,1101.8311846276536,1042.74582742542,59.08535720223358,30.1893539384516,2.4451441823135935,0
2022-02-03,1070.5294189453125,1092.6885576552872,1068.0041465713057,1088.3886622160464,9572839,1101.9403812438115,1043.7971957515686,58.14318549224299,30.765298349859734,2.3972562322899122,1
2022-02-04,1060.76953125,1068.573059435484,1056.1284310635565,1065.183161923649,11061241,1101.6491735706466,1044.806445622432,56.84272794821459,32.63681019087401,-1.014802081111056,1
2022-02-07,1054.308349609375,1072.372315976767,1048.8026250078512,1065.638135750538,10714467,1100.5043649687586,1045.80323433111,54.7011306376487,34.20446221495486,-0.7711296133580321,0
2022-02-08,1072.0311279296875,1073.8284982281216,1051.0778148959062,1060.4738708218974,12060849,1099.5174445606185,1046.8155772670395,52.70186729357897,35.86314859828057,-3.2122079118810287,1
2022-02-09,1084.5211181640625,1086.204633140618,1072.918368570495,1078.901658786714,11486225,1098.636085856617,1047.888885647328,50.747200209289076,36.39207185536698,-1.4894048948582468,1
2022-02-10,1083.406494140625,1090.0723137940836,1076.1490130370194,1090.0723137940836,12464491,1098.2966482229208,1048.9863072483522,49.31034097456859,36.24702397752533,0.15469212759062498,1
2022-02-11,1081.2906494140625,1084.976257286365,1066.5937118273357,1079.857350777376,15943370,1097.4189322035093,1049.9873105255806,47.43162167792866,35.083341481923625,1.3776211808705603,1
2022-02-14,1064.0684814453125,1071.5306852913077,1052.442863231321,1064.841998172486,10719633,1095.9797304405488,1050.7820822575695,45.197648182979265,33.55739160528458,-0.07470993682965237,1
2022-02-15,1100.1962890625,1102.903657466319,1062.77153947328,1069.824176996969,11212671,1095.3900326423204,1051.5449729680577,43.84505967426276,30.95812010096342,0.881710189410408,1
2022-02-16,1097.9212646484375,1107.0442358991004,1090.1860980638264,1105.6791781831728,10392840,1095.8800787591945,1052.5197854049206,43.360293354273836,26.36954538497437,2.481924017669188,0
2022-02-17,1111.8218994140625,1117.0090469039765,1096.5790346237516,1101.174641012644,12853252,1095.8436787452138,1053.568429836835,42.27524890837867,22.159834948313215,1.0184945602294924,0
2022-02-18,1103.1312255859375,1117.6915612787002,1101.1973736454247,1112.2314504381943,6775458,1095.9292232089422,1054.7086322977566,41.22059091118558,19.64728860055901,2.997997803831456,0
2022-02-21,1091.9833984375,1109.091873871227,1085.021748188729,1097.4890031023697,11107193,1095.6721432067707,1055.8355419236739,39.8366012830968,18.533614382157435,3.065901324883265,0
2022-02-22,1087.0235595703125,1090.163240139031,1067.9813553988286,1070.5976154595023,13494914,1094.574651003967,1056.8313957268758,37.743255277091066,15.841332011463782,0.0722958481555648,0
2022-02-23,1080.22119140625,1095.009115283983,1077.468449525144,1092.529336789828,7310110,1094.766666033293,1057.9008600884542,36.86580594483871,15.7673566366839,-1.189299902974777,0
2022-02-24,1026.393310546875,1064.6826864402094,1020.7739713257804,1048.8026672886117,24846650,1094.047743760974,1058.7488572233608,35.29888653761327,16.952935308903918,-4.756009789316519,1
2022-02-25,1039.224853515625,1050.1450756675365,1035.7212210618118,1037.4729771115954,14570089,1092.9047561974978,1059.5946173905943,33.310138806903524,19.608387125977792,-6.721485289518274,0
2022-02-28,1073.6236572265625,1077.172783570844,1020.5920864050884,1020.5920864050884,21297446,1091.4937642335108,1060.3217394201981,31.172024813312646,23.645649168116304,-7.0066229802676805,0
2022-03-02,1091.3690185546875,1092.4838597770895,1059.8139450476658,1062.2027357830907,21471786,1091.644829473639,1061.2615620543409,30.383267419298136,23.440589013133938,-0.7841302423234451,0
2022-03-03,1082.1551513671875,1098.785820478749,1078.4013026500006,1092.0288927878123,10186748,1092.4515677639092,1062.3295443168997,30.122023447009497,23.309048207097796,-0.04580600128195504,0
2022-03-04,1058.1531982421875,1075.7848524224223,1055.787154408625,1070.643199306108,10805667,1092.7072840283831,1063.1915238160839,29.515760212299256,23.117513629468778,2.0824252930209437,1
2022-03-07,1019.022216796875,1052.0333374144284,1011.0367133096933,1036.8358471079189,17983310,1091.8400313495085,1063.886733648988,27.95329770052058,24.532370740172638,-0.06141172037562791,1
2022-03-08,1017.179443359375,1021.9571458487228,991.9262942983968,1006.2591610579486,21289374,1090.397644211463,1064.3884775850386,26.00916662642453,28.696435116465466,-1.4043735531622357,1
2022-03-09,1071.143798828125,1077.01347494328,1016.565078233395,1017.406956117863,20414228,1089.25511100182,1064.9593369306092,24.29577407121087,30.968871700736926,-4.2172532753083845,1
2022-03-10,1088.50244140625,1094.3038764083778,1073.8283721325647,1092.028820377732,17980493,1089.4771552433244,1065.867031254505,23.610123988819396,31.35388242875569,-6.6307842925135725e-06,1
2022-03-11,1091.6419677734375,1097.0339575128753,1081.1311923906428,1081.1311923906428,12257423,1089.3411042699772,1066.746536241198,22.594568028779122,31.091680918526595,0.9795974131561395,1
2022-03-14,1100.605712890625,1103.1311056498985,1080.1984500463022,1086.06812572994,8340678,1089.2218875563851,1067.6992430093019,21.522644547083246,31.24716558077741,4.748319491397444,1
2022-03-15,1075.398193359375,1104.7464533796308,1065.1148867530296,1104.7464533796308,15925769,1089.7219430099838,1068.7559972077747,20.965945802209035,32.272464974647676,9.787467894268488,1
2022-03-16,1093.5531005859375,1095.6234340578644,1081.609026403429,1083.8385885222203,11149828,1089.8766449689301,1069.6635491809234,20.21309578800674,32.41371764921212,6.529504443122897,1
2022-03-17,1129.203369140625,1136.3469946247096,1098.8994972340938,1106.9304944761457,21422098,1090.0299842220331,1070.4326392131263,19.597345008906814,32.48533244316741,1.3645861556345344,1
2022-03-21,1122.6966552734375,1130.249846191458,1109.7743416930666,1112.0493977484434,11999466,1089.8661798958092,1071.0822256868548,18.783954208954356,33.10125782075687,2.859801435331172,1
2022-03-22,1151.7037353515625,1153.4327442921551,1116.417558596963,1119.3750232146149,22557065,1089.947169698093,1071.7888445622907,18.158325135802215,33.59765093131998,3.0667410906925863,1
2022-03-23,1155.366455078125,1167.0375661035232,1147.9953600851836,1147.9953600851836,15462187,1090.7848469254832,1072.4934674828764,18.29137944260674,37.311073566163984,3.914826481066868,1
2022-03-24,1173.316650390625,1175.8192962308133,1142.08015447494,1142.08015447494,13168266,1091.3126587067245,1073.1825704462478,18.13008826047667,40.229534474966556,5.373638341492357,1
2022-03-25,1181.1429443359375,1190.3114093068612,1172.5659000566366,1175.0685459381182,14222488,1092.645843471331,1074.06563511198,18.58020835935099,45.66010596031076,6.1555853598756265,1
2022-03-28,1193.018798828125,1196.5678044575318,1176.8885634283015,1187.5813149251485,9891424,1093.9080464813792,1074.9554912571812,18.952555224198022,50.59908291535623,6.792136871764318,1
2022-03-29,1193.2918701171875,1200.321761515582,1186.3984604316122,1200.321761515582,8684065,1094.9705004448526,1075.9262802377757,19.044220207076933,54.781172476636094,7.231422590483103,1
2022-03-30,1216.224365234375,1223.0722800944309,1190.8119310722573,1201.1862248102989,15811550,1095.9251170603368,1076.9594311580272,18.965685902309588,56.340518432307576,4.633369312674608,0
2022-03-31,1198.8428955078125,1214.7456618708436,1196.0446595036312,1212.584340487485,13223718,1097.0803943104202,1078.056124083017,19.02427022740312,60.05927861740812,6.173313294718671,0
2022-04-01,1208.443603515625,1212.6752582349072,1193.0415116671982,1199.4116203413212,7922880,1097.8197869506619,1079.013924288439,18.805862662222808,62.74942707705743,2.07163016041491,0
2022-04-04,1212.015625,1217.1572786813151,1201.9826544660282,1208.2617761125623,7929162,1098.9614127118052,1079.911321198606,19.050091513199277,64.6634647228826,1.7413932778756518,0
2022-04-05,1194.8843994140625,1214.836726034793,1192.450114468768,1206.282427766636,13149870,1100.336002048851,1080.83545082914,19.500551219711042,63.44730476321895,0.49658903488742,0
2022-04-06,1191.69921875,1198.7291094168588,1177.1616311168914,1177.1616311168914,12257215,1101.5654434880298,1081.7161269835203,19.84931650450949,56.377105290739394,-2.0000723615692193,0
2022-04-07,1170.677734375,1185.7613700217532,1168.015859682402,1180.8016922079776,15496499,1102.6583858131132,1082.5569890999977,20.10139671311549,48.49577803795472,-2.6210670234063946,0
2022-04-08,1190.1522216796875,1194.4066235414564,1164.8307737717014,1164.8307737717014,15152495,1104.573532486313,1083.3680477293267,21.20548475698638,46.508598161808095,-2.8831508702391075,0
2022-04-11,1187.67236328125,1200.5719293490686,1175.2959770389286,1183.0311432189874,9254209,1106.9759946877348,1084.1552178662364,22.820776821498384,43.487006709146016,-2.0881760387017674,1
2022-04-12,1165.3087158203125,1184.214442712084,1162.7378287017318,1177.116189798847,13217742,1108.996248834541,1084.9219136640127,24.07433517052823,39.965385862463854,-2.4178614639847282,1
2022-04-13,1161.0313720703125,1179.664132404293,1158.2330158892628,1171.4284128604863,10354235,1110.9464281592088,1085.758339147907,25.188089011301827,37.41533218398426,-0.48703747258270497,1
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224,1112.0839571810502,1086.6217245037024,25.462232677347856,32.0658852057024,-2.392967671221442,1
2022-04-19,1201.595703125,1213.972089786732,1160.7584292751112,1163.920736701103,26141820,1113.458095372327,1087.6136504741617,25.84444489816542,28.362851274116917,-0.07812611849632094,1
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240,1115.8705702854152,1088.9049746300018,26.96559565541338,25.31179972056423,2.1961606674840604,1
2022-04-21,1265.8890380859375,1269.0285988217172,1243.092861615674,1251.6926535659309,21708633,1119.6007601182607,1090.394343452333,29.20641666592769,26.184348981269206,6.335522730328597,1
2022-04-22,1255.287353515625,1274.9438501458906,1248.6441600419914,1255.3328474216894,15054154,1123.3946543516838,1091.8524301848838,31.542224166799997,28.92449272402624,7.162574651601508,1
2022-04-25,1226.25732421875,1255.1050288692284,1211.992700535726,1247.8249220370585,17063215,1127.141675375987,1093.320753770905,33.82092160508205,29.17857936721023,8.266869590556384,1
2022-04-26,1262.9541015625,1271.7586153913803,1232.0360622414871,1233.0825422871724,12227666,1130.2252930459963,1094.6256145466052,35.599678499391075,29.836218475778864,5.942140508819748,1
2022-04-27,1264.1827392578125,1286.7740721528176,1253.5808548135026,1253.9449263825295,19338945,1133.5027452977652,1096.0154490064306,37.48729629133459,32.08501439572325,3.7164646301044733,0
2022-04-28,1283.065673828125,1297.239310503393,1267.708955036475,1278.5610555725848,25614076,1137.4768193936693,1097.5674948383828,39.9093245552865,36.29973833719981,2.146565447205341,0
2022-04-29,1269.5975341796875,1299.5828338743645,1263.7051102296844,1299.5828338743645,18214862,1142.1716361077067,1099.2492204474302,42.922415660276556,41.80617908499562,3.5249604551939777,0
2022-05-02,1265.1383056640625,1276.5363340584336,1254.9459860935513,1256.743356384579,9467006,1145.9100196954591,1100.7826118427831,45.127407852676015,43.024785617924486,0.7147184023990606,0
2022-05-04,1225.64306640625,1269.4835388914837,1217.748671405608,1267.2084828840266,19247660,1149.140605789476,1102.3870983487295,46.75350744074649,44.499526147465886,2.767530917561772,0
2022-05-05,1201.6412353515625,1242.18280014838,1197.591676403661,1239.2252151754035,17210669,1151.9016172727313,1103.8055980463485,48.09601922638285,44.72057934237723,-1.1738722249621036,0
2022-05-06,1192.42724609375,1209.8769247815503,1180.0963532492094,1188.582409796725,19649948,1153.428636459902,1104.9700876544023,48.45854880549973,45.14748716988423,-7.0374930773692475,0
2022-05-09,1145.8568115234375,1181.711782557566,1140.715158224648,1171.6331985147317,18083752,1154.911520368149,1106.062002315364,48.849518052785015,45.424065401481904,-9.845439015086448,0
2022-05-10,1125.9954833984375,1149.633416525882,1118.419545268301,1135.255056944122,19511677,1156.2046691978417,1106.9885207636778,49.21614843416387,48.39505813471814,-9.666913998253124,0
2022-05-11,1114.4609375,1130.6821606199796,1102.0163098457965,1125.0854480941018,16643899,1156.855791423927,1107.8363221520829,49.01946927184417,51.29401663898872,-11.215442187260964,1
2022-05-12,1091.755859375,1107.885974171999,1078.378486557952,1104.5416911448524,20490321,1157.970571901052,1108.5825422326564,49.388029668395575,56.45391309572158,-10.868365360971744,1
2022-05-13,1104.1322021484375,1127.5197990708434,1099.0132956252585,1103.8592387327842,19308778,1159.2982971334757,1109.2809861609455,50.01731097253014,60.84514847473946,-7.128085555164018,1
2022-05-16,1104.4052734375,1128.8848441001169,1099.6048242868326,1107.704062756325,13437911,1161.0405366605003,1109.9635042831455,51.077032377354726,64.2915525971156,-5.456412112549317,1
2022-05-17,1150.7935791015625,1155.685015762583,1106.5891549718588,1107.9997065605392,16551828,1161.9564760760493,1110.7076761376472,51.248799938402044,66.82638239224157,-2.4008129465592383,1
2022-05-18,1154.9798583984375,1169.380965753536,1141.2840269099977,1155.571399505029,17276788,1163.2273262103936,1111.7606882463233,51.46663796407029,67.08945557928666,2.709656538760713,1
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118,1164.4194608305274,1112.729864542881,51.68959628764651,68.7991206584536,2.327502834346858,1
2022-05-20,1194.15625,1203.2337272058603,1138.4400638194588,1143.2176453948912,21793091,1166.5470967962667,1113.7729793578483,52.77411743841844,68.42609512760649,3.565527676091193,1
2022-05-23,1186.1708984375,1207.3971730449673,1179.8461630484092,1197.364082975496,15252755,1170.3691952346178,1115.0777260788389,55.29146915577894,66.73138914242364,8.09422148331461,0
2022-05-24,1190.2431640625,1200.3216273375488,1181.984697463416,1186.2163522132455,13527818,1173.7453831565253,1116.3351516537678,57.4102315027576,65.19777086797954,7.059265917633412,1
2022-05-25,1188.4913330078125,1208.8303542214992,1183.713631415914,1198.9566141177693,12714544,1175.883939031326,1117.5750592883953,58.308879742930685,64.29366050349728,3.7544382485862613,0
2022-05-26,1177.16162109375,1198.9111951609143,1159.37061802393,1194.1334932703796,17882023,1178.143985048921,1118.7808409270203,59.36314412190063,62.15468777218477,5.65216252124949,1
2022-05-27,1171.7012939453125,1185.374375891403,1155.775903113862,1179.8687720674843,16521973,1180.0199979756717,1119.8700252953452,60.14997268032653,57.636622824260726,3.20596229600122,1
2022-05-30,1212.5159912109375,1216.7020315446362,1180.392124401247,1189.8562993151577,13853398,1181.7221948943823,1120.9735424804617,60.74865241392058,49.80944604258597,-0.6270259620349797,1
2022-05-31,1197.887451171875,1218.8862574674567,1190.1750310186887,1201.8687694825662,70620653,1184.0827985135893,1122.2484863787076,61.83431213488166,46.104853756122765,1.31952465839106,1
2022-06-01,1198.274169921875,1208.1479107227306,1190.4024014083636,1198.638121118035,9776989,1185.916951046427,1123.505002151908,62.4119488945189,40.413698151741,-0.026564180553651395,1
2022-06-02,1239.58935546875,1243.2977103658052,1198.501741229144,1198.501741229144,22126569,1187.6459979160409,1124.7268232595025,62.91917465653842,37.27461437093678,0.36580901409950994,1
2022-06-03,1264.705810546875,1281.9280190654465,1247.6428306711036,1248.552949338414,23939791,1190.229556438517,1126.135313001481,64.09424343703586,41.75670140967472,5.821340380979352,1
2022-06-06,1259.2686767578125,1280.403966122388,1252.1021829834976,1264.9336309179137,11093152,1192.5683218551715,1127.642996445644,64.92532540952743,47.47937946275702,6.309781411920754,0
2022-06-07,1261.6346435546875,1269.9840987331656,1252.2159612910536,1260.337826598074,12358255,1194.9334752976342,1129.054785050272,65.87869024736233,50.96361239312583,4.864845364164011,0
2022-06-08,1239.4755859375,1265.3884552322884,1235.949206752914,1261.6346065371608,12479250,1196.6647965096151,1130.4286938524156,66.23610265719958,53.04666702449112,5.255671775261535,0
2022-06-09,1273.4649658203125,1275.3986973973456,1233.082627965682,1233.082627965682,17278305,1197.5748227704257,1131.6481260061255,65.92669676430023,50.95176813732835,2.8853430534921753,0
2022-06-10,1235.0164794921875,1269.4381532361936,1229.215044054509,1261.24792684013,18093057,1198.7933460769166,1133.078911519871,65.71443455704548,49.381704141530676,1.016775260387866,0
2022-06-13,1211.6514892578125,1216.156107684235,1190.4479609930536,1205.7819334162448,17620803,1198.8852602490356,1134.1618401522944,64.72342009674117,44.81052146599705,-4.6762688615326615,0
2022-06-14,1195.817138671875,1215.72397128612,1189.151198531051,1205.8047355842043,14714312,1198.74966815097,1135.2652448027513,63.48442334821857,39.11308399159292,-4.3268629936361,0
2022-06-15,1181.3475341796875,1200.0030396756413,1175.9329182849908,1191.016551311612,11195535,1198.581766770376,1136.2484109692234,62.33335580115249,37.48704582469668,-5.5973460825853545,0
2022-06-16,1164.830810546875,1209.8997420887065,1162.1006949883244,1193.4965424947006,17111475,1198.2864620980188,1137.1925610544954,61.093901043523374,33.02376506040465,-3.210335185427899,0
2022-06-17,1178.4810791015625,1194.3382305909047,1163.0562400137392,1164.830742811065,24457187,1197.4574283989073,1137.9274052128353,59.53002318607196,30.989362759072545,-7.64458612595099,0
2022-06-20,1157.1182861328125,1190.81193373047,1147.1306905067754,1185.3062092078612,12066797,1197.6203199607266,1138.7350506138391,58.885269346887526,31.399695789067515,-1.6981282967452775,0
2022-06-21,1175.796630859375,1180.0281654943678,1150.4069416324685,1164.830795221328,11720049,1197.3009020209936,1139.3791200674998,57.92178195349379,32.63520258545326,-3.3980576749870552,0
2022-06-22,1140.078125,1164.057262227865,1137.985044485591,1163.966274425617,10617206,1197.283612034072,1140.027740247105,57.255871786966964,34.16783987607064,-2.271192357167972,0
2022-06-23,1121.581787109375,1148.905326422505,1112.5043100555831,1144.377961370299,19446323,1196.510548397098,1140.6193694115725,55.891178985525585,36.957551919161574,-4.115519348026904,1
2022-06-24,1137.5528564453125,1142.5351607614082,1122.9696539988313,1128.429884986889,14240234,1195.5368223008588,1141.0061293769697,54.53069292388909,40.485679018725776,-3.124991167071232,1
2022-06-27,1134.1856689453125,1157.9828298757552,1129.135003587969,1157.9828298757552,15474529,1195.2679106411642,1141.3063232682507,53.96158737291353,41.65422336759179,-2.3051747404888903,0
2022-06-28,1150.1339111328125,1152.9777615415514,1129.38544140432,1129.38544140432,13572847,1194.8047096802068,1141.4248542845726,53.379855395634195,44.684626270817105,-3.042961601154516,0
2022-06-29,1173.999267578125,1181.6663139665932,1137.985067118919,1140.8061704616557,19205146,1194.3424183554177,1141.5504375770815,52.79198077833621,46.483428323381695,-1.9897573042131436,0
2022-06-30,1181.0518798828125,1190.2658381550734,1167.560773223342,1173.9308815535303,23112959,1193.6407878290793,1141.89647335389,51.744314475189185,46.71611683815358,2.5824440159476683,0
2022-07-01,1095.9874267578125,1179.391106293829,1076.103462886294,1171.610445710058,81997149,1192.0391436719617,1142.2193039863478,49.81983968561394,45.12715895381874,3.8266055603154063,0
2022-07-04,1098.2625732421875,1111.1393942579136,1076.6039843933402,1082.450913964659,41857728,1188.5815050028211,1142.2282908080495,46.35321419477168,47.58952494594654,-6.522714669197664,0
2022-07-05,1107.1580810546875,1121.5591886498996,1099.8096118894064,1102.4942336887211,17647327,1185.6748912358544,1142.3522818424485,43.322609393405855,46.824612921237566,-2.3810478451149,0
2022-07-06,1097.420654296875,1111.11648393539,1086.568674692882,1101.1745026432604,23943726,1183.0367304429762,1142.4399839874438,40.59674645553241,44.55237979246163,-3.4740053871164926,1
2022-07-07,1086.6142578125,1107.1580039571163,1080.6535938667355,1103.813720771296,23301033,1180.0341063307517,1142.394254641889,37.63985168886279,43.53602408210661,-5.9728525660253755,0
2022-07-08,1088.11572265625,1100.2190253242577,1084.0887905138443,1100.2190253242577,19010108,1176.467265725785,1142.4986801151347,33.96858561065028,38.113020013634724,-6.0934434860328786,0
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467,1172.1023308000026,1142.4338407421733,29.66849005782933,38.780039284646236,-0.10299094074768625,1
2022-07-12,1101.333740234375,1110.0927598985188,1093.8487904297283,1093.8487904297283,10778989,1168.8444394809055,1142.424739459413,26.419700021492417,37.5035952891464,-0.7841712904081989,0
2022-07-13,1081.8138427734375,1107.499363443423,1079.7436294761944,1104.4507905221294,14224132,1165.5892856336675,1142.3790107524578,23.21027488120967,36.12587761904858,0.2975266745647094,1
2022-07-14,1090.7320556640625,1107.4765795757364,1081.540843303509,1086.5687619025882,16970315,1162.5361565682113,1142.1161277215294,20.420028846681817,34.81393156282772,-1.5623069856984309,1
2022-07-15,1092.8480224609375,1098.8541810628644,1084.3393378929586,1098.8541810628644,9603210,1160.741591993534,1141.9523240476992,18.78926794583481,34.37214365476159,-0.12405205054430181,1
